kernel,source,source_token,pipeline_status,linalg_ops,residual_loops,current_match,current_match_scope,remaining_linalg_after_match,remaining_loops_after_match,semantic_family,candidate_library,candidate_api,availability,coverage_scope,rationale,evidence_url,implementation_form,current_implementation_class,current_implementation_detail,counts_as_library_reuse,local_backend_status,compiler_gap
aten_sparse_matmul_csr_to_coo_cpu,aten/src/ATen/native/sparse/SparseMatMul.cpp,csr_to_coo,pass,0,2,cusparseXcsr2coo_i32_memref,COMPLETE_REWRITE_CANDIDATE,0,0,sparse_format,cuSPARSE,format conversion and sorting APIs,FULL_GENERIC_API,whole,cuSPARSE exposes sparse format conversion/sorting primitives,https://docs.nvidia.com/cuda/cusparse/,SINGLE_CONFIGURED_PRIMITIVE,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_sparse_matmul_maxnnz_cpu,aten/src/ATen/native/sparse/SparseMatMul.cpp,_csr_matmult_maxnnz,pass,0,2,,NONE,0,2,sparse_indexed_elementwise,cuSPARSE,SpVec/SpMat plus generic operation,PARTIAL_API,stage,"descriptor/storage handling exists, but arbitrary indexed elementwise semantics need composition",https://docs.nvidia.com/cuda/cusparse/,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_sparse_mul_cpu,aten/src/ATen/native/sparse/SparseTensorMath.cpp,mul_out_sparse_cpu,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,sparse_indexed_elementwise,cuSPARSE,SpVec/SpMat plus generic operation,PARTIAL_API,stage,"descriptor/storage handling exists, but arbitrary indexed elementwise semantics need composition",https://docs.nvidia.com/cuda/cusparse/,PARTIAL_STAGES,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_sparse_norm_cpu,aten/src/ATen/native/sparse/SparseTensorMath.cpp,norm_sparse,pass,1,0,cublasSnrm2_f32_memref,COMPLETE_REWRITE_CANDIDATE,0,0,euclidean_norm,cuBLAS,cublasSnrm2,FULL_FIXED_API,whole,the kernel computes sqrt(sum(value[i]^2)) over the stored values,https://docs.nvidia.com/cuda/cublas/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_sparse_softmax_offsets_cpu,aten/src/ATen/native/sparse/SoftMax.cpp,get_offsets,pass,0,2,,NONE,0,2,sparse_softmax,CUB,segmented max/sum reductions plus pointwise transforms,PARTIAL_API,stages,"sparse rows can use segmented primitives, but there is no one sparse-softmax library call",https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_sparse_softmax_pools_cpu,aten/src/ATen/native/sparse/SoftMax.cpp,get_pools,pass,1,0,,NONE,1,0,sparse_softmax,CUB,segmented max/sum reductions plus pointwise transforms,PARTIAL_API,stages,"sparse rows can use segmented primitives, but there is no one sparse-softmax library call",https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_sparse_sum_backward_cpu,aten/src/ATen/native/sparse/SparseTensorMath.cpp,_sparse_sum_backward_cpu,pass,1,0,,NONE,1,0,scalar_fill,,none,NO_DIRECT_LIBRARY_API,none,the kernel broadcasts an arbitrary runtime float; cudaMemset only represents zero,,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_sparse_sum_cpu,aten/src/ATen/native/sparse/SparseTensorMath.cpp,_sparse_sum,pass,1,0,cudnnReduceSum_f32,COMPLETE_REWRITE_CANDIDATE,0,0,sparse_reduction,CUB,DeviceSegmentedReduce,FULL_GENERIC_API,whole,CSR/COO offsets define segments for a library segmented reduction,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_spdiags_cpu,aten/src/ATen/native/cpu/SparseFactories.cpp,_spdiags_kernel_cpu,pass,1,2,memset_zero_2D_f32,PARTIAL_STAGE_ONLY,0,2,indexed_data_movement,CUB,DeviceSelect/sort primitives,PARTIAL_API,stages,CUB provides building blocks but no general gather/scatter tensor call,https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_spherical_bessel_j0,aten/src/ATen/native/cpu/spherical_bessel_j0.cpp,spherical_bessel_j0_kernel,pass,1,0,,NONE,1,0,special_function,,CUDA Math/libdevice scalar function,NO_DIRECT_LIBRARY_API,scalar_only,"a device scalar function may exist, but not a fixed tensor-library launch",,NONE,NO_IMPLEMENTATION,no emitted launch,no,NO_TENSOR_LIBRARY_API,NO_LIBRARY_MATCH_EXPECTED
aten_split_copy_cpu,aten/src/ATen/native/TensorShape.cpp,split_copy_Tensor_out,pass,1,0,cutensorPermute_f32_r2_tensor,COMPLETE_REWRITE_CANDIDATE,0,0,data_movement,CUDA Runtime,cudaMemcpy*/cudaMemset,FULL_GENERIC_API,whole,contiguous copies are fixed runtime calls; structured concatenation needs multiple copies,https://docs.nvidia.com/cuda/cuda-runtime-api/,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_spmm_reduce_arg_cpu,aten/src/ATen/native/cpu/SpmmReduceKernel.cpp,spmm_reduce_arg_kernel,pass,0,3,,NONE,0,3,sparse_linear_algebra,cuSPARSE,cusparseSpMV/SpMM/SpGEMM/SDDMM,FULL_FIXED_API,whole,standard sparse-dense or sparse-sparse linear algebra,https://docs.nvidia.com/cuda/cusparse/,SINGLE_FIXED_CALL,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_spmm_reduce_backward_input_arg_cpu,aten/src/ATen/native/cpu/SpmmReduceKernel.cpp,spmm_reduce_backward_input_arg_kernel,pass,1,2,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,0,2,sparse_linear_algebra,cuSPARSE,cusparseSpMV/SpMM/SpGEMM/SDDMM,FULL_FIXED_API,whole,standard sparse-dense or sparse-sparse linear algebra,https://docs.nvidia.com/cuda/cusparse/,SINGLE_FIXED_CALL,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_spmm_reduce_backward_input_cpu,aten/src/ATen/native/cpu/SpmmReduceKernel.cpp,spmm_reduce_backward_input_kernel,pass,1,2,,NONE,1,2,indexed_data_movement,CUB,DeviceSelect/sort primitives,PARTIAL_API,stages,CUB provides building blocks but no general gather/scatter tensor call,https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_spmm_reduce_backward_other_arg_cpu,aten/src/ATen/native/cpu/SpmmReduceKernel.cpp,spmm_reduce_backward_other_arg_kernel,pass,1,2,memset_zero_2D_f32,PARTIAL_STAGE_ONLY,0,2,sparse_linear_algebra,cuSPARSE,cusparseSpMV/SpMM/SpGEMM/SDDMM,FULL_FIXED_API,whole,standard sparse-dense or sparse-sparse linear algebra,https://docs.nvidia.com/cuda/cusparse/,SINGLE_FIXED_CALL,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_spmm_reduce_backward_other_cpu,aten/src/ATen/native/cpu/SpmmReduceKernel.cpp,spmm_reduce_backward_other_kernel,pass,1,3,memset_zero_2D_f32,PARTIAL_STAGE_ONLY,0,3,sparse_linear_algebra,cuSPARSE,cusparseSpMV/SpMM/SpGEMM/SDDMM,FULL_FIXED_API,whole,standard sparse-dense or sparse-sparse linear algebra,https://docs.nvidia.com/cuda/cusparse/,SINGLE_FIXED_CALL,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_spmm_reduce_cpu,aten/src/ATen/native/cpu/SpmmReduceKernel.cpp,spmm_reduce_kernel,pass,0,3,,NONE,0,3,sparse_linear_algebra,cuSPARSE,cusparseSpMV/SpMM/SpGEMM/SDDMM,FULL_FIXED_API,whole,standard sparse-dense or sparse-sparse linear algebra,https://docs.nvidia.com/cuda/cusparse/,SINGLE_FIXED_CALL,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_sqrt,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,sqrt_kernel,pass,1,0,cutensorUnary_sqrt_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise,cuDNN,Pointwise graph operation,FULL_GENERIC_API,whole,cuDNN exposes a broad fixed set of unary/binary/ternary pointwise modes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_square,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,square_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise,cuDNN,Pointwise graph operation,FULL_GENERIC_API,whole,cuDNN exposes a broad fixed set of unary/binary/ternary pointwise modes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_sspaddmm_cpu,aten/src/ATen/native/sparse/SparseTensorMath.cpp,_sspaddmm_out_cpu,pass,1,2,cusparseSpMM_COO_f32_memref,COMPLETE_REWRITE_CANDIDATE,0,0,sparse_linear_algebra,cuSPARSE,cusparseSpMV/SpMM/SpGEMM/SDDMM,FULL_FIXED_API,whole,standard sparse-dense or sparse-sparse linear algebra,https://docs.nvidia.com/cuda/cusparse/,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_stack_serial_cpu,aten/src/ATen/native/cpu/StackKernel.cpp,stack_serial_kernel,pass,1,0,cutensorPermute_f32_r3_tensor,COMPLETE_REWRITE_CANDIDATE,0,0,data_movement,CUDA Runtime,cudaMemcpy*/cudaMemset,FULL_GENERIC_API,whole,contiguous copies are fixed runtime calls; structured concatenation needs multiple copies,https://docs.nvidia.com/cuda/cuda-runtime-api/,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_standard_gamma_grad_cpu,aten/src/ATen/native/Distributions.cpp,_standard_gamma_grad_cpu,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,random_distribution,cuRAND,base RNG plus distribution transform,PARTIAL_API,random_draw_stage,cuRAND supplies random bits/uniform/normal draws but not this complete transform in its host API,https://docs.nvidia.com/cuda/curand/index.html,PARTIAL_STAGES,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_std_var_all_cpu,aten/src/ATen/native/ReduceOps.cpp,std_var_all_cpu,pass,2,0,cudnnReduceSum_f32,PARTIAL_STAGE_ONLY,1,0,reduction,NPP,signal statistics/norm APIs,FULL_FIXED_API,whole,"NPP exposes mean, standard deviation, norm, dot, min/max, and sum operations",https://docs.nvidia.com/cuda/npp/index.html,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_std_var_cpu,aten/src/ATen/native/cpu/ReduceOpsKernel.cpp,std_var_kernel_impl,pass,2,1,cudnnReduceSum_f32,PARTIAL_STAGE_ONLY,1,1,reduction,NPP,signal statistics/norm APIs,FULL_FIXED_API,whole,"NPP exposes mean, standard deviation, norm, dot, min/max, and sum operations",https://docs.nvidia.com/cuda/npp/index.html,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_sum,aten/src/ATen/native/ReduceOps.cpp,sum,pass,2,0,cubSegmentedSum_f64_memref,COMPLETE_REWRITE_CANDIDATE,0,0,reduction,CUB,DeviceReduce or DeviceSegmentedReduce,FULL_GENERIC_API,whole,associative tensor reduction maps to a device-wide primitive,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,STANDARD_LIBRARY_ALGORITHM,preimplemented CUB device algorithm,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_sum_cpu_backend,aten/src/ATen/native/cpu/SumKernel.cpp,sum_kernel_impl,pass,2,0,cubSegmentedSum_f32_memref,COMPLETE_REWRITE_CANDIDATE,0,0,reduction,CUB,DeviceReduce or DeviceSegmentedReduce,FULL_GENERIC_API,whole,associative tensor reduction maps to a device-wide primitive,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,STANDARD_LIBRARY_ALGORITHM,preimplemented CUB device algorithm,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_sumproduct_pair_cpu,aten/src/ATen/native/Linear.cpp,sumproduct_pair,pass,2,0,cublasSgemm_strided_batched_nn_zero,COMPLETE_REWRITE_CANDIDATE,0,0,tensor_contraction,cuTENSOR,cutensorCreateContraction,FULL_GENERIC_API,whole,Einstein-style multiply/reduce with explicit modes,https://docs.nvidia.com/cuda/cutensor/latest/api/cutensor.html,SINGLE_CONFIGURED_PRIMITIVE,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_take_cpu,aten/src/ATen/native/cpu/IndexKernel.cpp,take_kernel,pass,1,0,,NONE,1,0,indexed_data_movement,CUB,DeviceSelect/sort building blocks,PARTIAL_API,selection_or_sort_stage,CUB does not expose a complete arbitrary gather/scatter tensor call,https://nvidia.github.io/cccl/cub/api/device.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_tan,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,tan_kernel,pass,1,0,cutensorUnary_tan_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise_math,NPP,signal arithmetic/transcendental API,FULL_FIXED_API,whole,NPP provides fixed signal math routines for supported dtypes,https://docs.nvidia.com/cuda/npp/index.html,SINGLE_FIXED_CALL,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_tanh,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,tanh_kernel,pass,1,0,cutensorUnary_tanh_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise,cuDNN,Pointwise graph operation,FULL_GENERIC_API,whole,cuDNN exposes a broad fixed set of unary/binary/ternary pointwise modes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_tanh_backward,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,tanh_backward_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise,cuDNN,Pointwise graph operation,FULL_GENERIC_API,whole,cuDNN exposes a broad fixed set of unary/binary/ternary pointwise modes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_threshold_backward,aten/src/ATen/native/cpu/Activation.cpp,threshold_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise,cuDNN,Pointwise graph operation,FULL_GENERIC_API,whole,cuDNN exposes a broad fixed set of unary/binary/ternary pointwise modes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_topk_cpu,aten/src/ATen/native/cpu/SortingKernel.cpp,topk_kernel,pass,4,3,cudaCopy2D_f32_tensor,PARTIAL_STAGE_ONLY,1,0,ordering_selection,CUB,DeviceRadixSort/MergeSort/TopK/Select/RunLengthEncode,FULL_GENERIC_API,whole,CUB provides device-wide ordering and selection primitives,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_trace_cpu,aten/src/ATen/native/ReduceOps.cpp,trace_cpu,pass,1,0,cudnnReduceTrace_f32,COMPLETE_REWRITE_CANDIDATE,0,0,reduction,CUB,DeviceReduce or DeviceSegmentedReduce,FULL_GENERIC_API,whole,associative tensor reduction maps to a device-wide primitive,https://nvidia.github.io/cccl/cub/api/device.html,SINGLE_CONFIGURED_PRIMITIVE,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_transform_bias_rescale_qkv_cpu,aten/src/ATen/native/cpu/NativeMultiheadAttnKernel.cpp,transform_bias_rescale_qkv_kernel_impl,pass,3,0,cudnnTransformBiasRescaleQKV_f32_memref,COMPLETE_REWRITE_CANDIDATE,0,0,qkv_transform,cuDNN,pointwise plus reshape/transpose graph,FULL_GENERIC_API,whole,"bias, scaling, and regular QKV layout transforms are graph-expressible",https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_transpose_copy,aten/src/ATen/native/TensorShape.cpp,transpose,pass,1,0,cutensorPermute_f32_r2_tensor,COMPLETE_REWRITE_CANDIDATE,0,0,tensor_permutation,cuTENSOR,cutensorPermute,FULL_GENERIC_API,whole,mode permutation/broadcast covers regular affine layouts,https://docs.nvidia.com/cuda/cutensor/latest/api/cutensor.html,SINGLE_CONFIGURED_PRIMITIVE,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,SELECTED_WRAPPERS_PRESENT,ALREADY_FOUND
aten_trigamma,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,trigamma_kernel,pass,1,0,,NONE,1,0,random_distribution,cuRAND,base RNG plus distribution transform,PARTIAL_API,random_draw_stage,cuRAND supplies random bits/uniform/normal draws but not this complete transform in its host API,https://docs.nvidia.com/cuda/curand/index.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,API_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_tril_indices_cpu,aten/src/ATen/native/TensorFactories.cpp,tril_indices_cpu,pass,0,2,,NONE,0,2,index_generation,cuDNN,GEN_INDEX plus arithmetic/comparison graph,FULL_GENERIC_API,whole,cuDNN can generate coordinates and form masks or flattened indices in an operation graph,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_trilinear_cpu,aten/src/ATen/native/Linear.cpp,_trilinear,pass,2,0,cutensornetNetwork_f32_n3_aten,COMPLETE_REWRITE_CANDIDATE,0,0,tensor_contraction,cuTensorNet,cutensornetCreateNetworkDescriptor/ContractionOptimizer,FULL_GENERIC_API,whole,three-input Einstein network; a single binary cuTENSOR contraction is insufficient,,SINGLE_CONFIGURED_PRIMITIVE,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_triu_indices_cpu,aten/src/ATen/native/TensorFactories.cpp,triu_indices_cpu,pass,0,2,,NONE,0,2,index_generation,cuDNN,GEN_INDEX plus arithmetic/comparison graph,FULL_GENERIC_API,whole,cuDNN can generate coordinates and form masks or flattened indices in an operation graph,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_triu_mask_cpu,aten/src/ATen/native/Itertools.cpp,_triu_mask,pass,1,0,,NONE,1,0,index_generation,cuDNN,GEN_INDEX plus arithmetic/comparison graph,FULL_GENERIC_API,whole,cuDNN can generate coordinates and form masks or flattened indices in an operation graph,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
aten_triu_tril_batch_cpu,aten/src/ATen/native/TriangularOps.cpp,apply_triu_tril,pass,1,0,,NONE,1,0,index_generation,cuDNN,GEN_INDEX plus arithmetic/comparison graph,FULL_GENERIC_API,whole,cuDNN can generate coordinates and form masks or flattened indices in an operation graph,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
aten_triu_tril_single_cpu,aten/src/ATen/native/TriangularOps.cpp,apply_triu_tril_single,pass,1,0,,NONE,1,0,triangular_mask,cuDNN,GEN_INDEX/comparison/BINARY_SELECT graph,FULL_GENERIC_API,whole,generated row/column indices form the triangular selection predicate,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,BACKEND_AND_MATCHER_GAP
aten_trunc,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,trunc_kernel,pass,1,0,cudnnPointwiseGraph_f32,COMPLETE_REWRITE_CANDIDATE,0,0,pointwise,cuDNN,Pointwise graph operation,FULL_GENERIC_API,whole,cuDNN exposes a broad fixed set of unary/binary/ternary pointwise modes,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,MULTI_NODE_LIBRARY_GRAPH,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,GENERAL_GRAPH_BACKEND_ABSENT,ALREADY_FOUND
aten_unbind_copy_cpu,aten/src/ATen/native/TensorShape.cpp,unbind_copy_int_out,pass,1,0,cudaCopy2D_f32_tensor,COMPLETE_REWRITE_CANDIDATE,0,0,data_movement,CUDA Runtime,cudaMemcpy*/cudaMemset,FULL_GENERIC_API,whole,contiguous copies are fixed runtime calls; structured concatenation needs multiple copies,https://docs.nvidia.com/cuda/cuda-runtime-api/,MULTI_NODE_LIBRARY_GRAPH,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,API_BACKEND_ABSENT,ALREADY_FOUND
aten_unfold3d_acc_cpu,aten/src/ATen/native/Unfold3d.cpp,Unfold3dAccKernelImpl,pass,1,0,,NONE,1,0,patch_extract_scatter,cuDNN,Convolution graph operation,PARTIAL_API,containing_operation,cuDNN implements convolution but does not expose im2col/col2im as its public result,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_unfold3d_copy_cpu,aten/src/ATen/native/Unfold3d.cpp,Unfold3dCopyKernelImpl,pass,1,0,,NONE,1,0,patch_extract_scatter,cuDNN,Convolution graph operation,PARTIAL_API,containing_operation,cuDNN implements convolution but does not expose im2col/col2im as its public result,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_unfold3d_zero_acc_cpu,aten/src/ATen/native/Unfold3d.cpp,Unfold3dZeroPaddingAccKernelImpl,pass,0,8,,NONE,0,8,patch_extract_scatter,cuDNN,Convolution graph operation,PARTIAL_API,containing_operation,cuDNN implements convolution but does not expose im2col/col2im as its public result,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,RAISING_BLOCKS_WHOLE_OP_RECOGNITION
aten_unfold3d_zero_copy_cpu,aten/src/ATen/native/Unfold3d.cpp,Unfold3dZeroPaddingCopyKernelImpl,pass,1,0,,NONE,1,0,patch_extract_scatter,cuDNN,Convolution graph operation,PARTIAL_API,containing_operation,cuDNN implements convolution but does not expose im2col/col2im as its public result,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
aten_unfold_backward_cpu,aten/src/ATen/native/cpu/UnfoldBackwardKernel.cpp,unfold_backward_cpu_kernel,pass,2,0,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,1,0,patch_extract_scatter,cuDNN,Convolution graph operation,PARTIAL_API,containing_operation,cuDNN implements convolution but does not expose im2col/col2im as its public result,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,PARTIAL_STAGES,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,GENERAL_GRAPH_BACKEND_ABSENT,PARTIAL_MATCH_ONLY_RESIDUAL_IR_REMAINS
aten_unfolded2d_acc_cpu,aten/src/ATen/native/cpu/Unfold2d.cpp,unfolded2d_acc_kernel,pass,2,0,,NONE,2,0,patch_extract_scatter,cuDNN,Convolution graph operation,PARTIAL_API,containing_operation,cuDNN implements convolution but does not expose im2col/col2im as its public result,https://docs.nvidia.com/deeplearning/cudnn/latest/operations/operations.html,PARTIAL_STAGES,NO_IMPLEMENTATION,no emitted launch,no,GENERAL_GRAPH_BACKEND_ABSENT,COMPOSITION_REQUIRED_NOT_MATCHER_ONLY
